deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
24,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-12886,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
25,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00007,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00346,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00672,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01207,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00870,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00138,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00504,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00281,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
25,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-12876,2022-05-26T19:04:00,,44.633117,-124.302283,CGMCE-02SHSP-00025,EK20220526,CGVEH-CSPPCE-00007,1,,,,,80,80,,,

